Distance	Time																																																	
21475	17.19581032	17.19479815	17.19422823	17.19399749	17.19290098	17.19327476	17.19181183	17.19040325	17.19054651	17.19014766	17.1894216	17.19031917	17.19154776	17.19227091	17.19342931	17.19432688	17.19560867	17.19746176	17.19716009	17.19843711	17.19994164	17.20033889	17.20026006	17.20138566	17.20154084	17.20125818	17.20162773	17.20285236	17.20328013	17.20218229	17.20227379	17.20224762	17.20192522	17.20184093	17.20239724	17.20104721	17.20156728	17.20122284	17.20103714	17.20066055	17.20095597	17.19968467	17.19990444	17.19891834	17.19761647	17.19783296	17.197481	17.19654788	17.1959406	17.19592879
24127	17.85373116	17.85317993	17.85235179	17.8523584	17.850809	17.85000582	17.84980965	17.84935532	17.8484129	17.84878995	17.8481178	17.84817473	17.84998655	17.85129007	17.85214411	17.85390215	17.85483233	17.85570828	17.85651445	17.85735391	17.85802797	17.85807006	17.85874723	17.85928125	17.85961027	17.86060559	17.86042194	17.85991964	17.86045106	17.86065168	17.86101265	17.86053438	17.86069209	17.86019224	17.86055002	17.86040335	17.85987511	17.85968628	17.85990054	17.8588419	17.8579524	17.8576856	17.85700649	17.85710964	17.85689475	17.85615781	17.85550076	17.85478191	17.85385949	17.85336485
26051	14.105878	14.10597063	14.10506848	14.10439765	14.10494335	14.1032214	14.10255124	14.10201887	14.10086605	14.1010394	14.10176854	14.10266211	14.10321969	14.10495337	14.10550827	14.10665999	14.10813833	14.10838795	14.1111457	14.11140298	14.11109076	14.11195188	14.11303508	14.11289237	14.11279387	14.11357249	14.11386262	14.11398621	14.11454098	14.11445999	14.11375907	14.11387578	14.11330842	14.11400631	14.11314551	14.11337146	14.1127076	14.11208654	14.11241451	14.11162809	14.11143244	14.11151057	14.11044771	14.10923461	14.10936089	14.10795209	14.10811446	14.10707041	14.10659037	14.10591857
29403	13.77918396	13.77862578	13.77688687	13.77798156	13.77646434	13.77500809	13.77483117	13.77288007	13.77380241	13.77404165	13.77509122	13.7753377	13.77635602	13.7784025	13.77997709	13.780336	13.78125526	13.78264928	13.78466572	13.78373216	13.78629895	13.78550031	13.78630395	13.7861176	13.78657384	13.78715442	13.78750687	13.78772505	13.78804893	13.78775511	13.78661851	13.78726718	13.78673166	13.78724184	13.78584386	13.78650208	13.78642229	13.78563974	13.78526521	13.78455713	13.78478751	13.7834333	13.78282244	13.78227718	13.78145977	13.78117472	13.78081706	13.77923322	13.77799863	13.77755402
31565	11.23050825	11.23062297	11.22916982	11.22821311	11.22790351	11.22726028	11.22602276	11.22558236	11.22623115	11.22678336	11.22795472	11.22907506	11.23001864	11.23234654	11.23375544	11.23421568	11.23544976	11.23668566	11.23806681	11.23882686	11.23947171	11.24001112	11.24013957	11.24031859	11.24018136	11.24074831	11.2409056	11.24107314	11.24121563	11.24133232	11.24107462	11.24034858	11.24015095	11.2397661	11.23895786	11.23845054	11.2385616	11.23808777	11.23729148	11.23658284	11.23665462	11.23580981	11.23537253	11.23414843	11.23324097	11.23281791	11.23155957	11.23140518	11.22942519	11.22909662
34902	20.97555055	20.97450463	20.97315486	20.97193644	20.97168234	20.97040595	20.96968253	20.97080072	20.97045845	20.9729716	20.97372076	20.97534015	20.97662428	20.97889026	20.98156876	20.98124652	20.98297744	20.98441966	20.98494127	20.98704031	20.98657661	20.98609506	20.98664061	20.98808914	20.98722728	20.98864126	20.98811234	20.98794206	20.98894506	20.98739794	20.98762798	20.98611424	20.9872178	20.98545302	20.98582141	20.98484278	20.98376868	20.98380052	20.9830442	20.98274374	20.98130247	20.98074182	20.98018286	20.97866795	20.97944514	20.97658857	20.97618808	20.97482808	20.97412793	20.97390768
36577	19.46395866	19.46287239	19.46151773	19.46100672	19.45987256	19.45844702	19.45868353	19.45926297	19.46019701	19.46221558	19.46352088	19.46507351	19.46732903	19.46940521	19.47008208	19.47152706	19.47284786	19.47411871	19.47462388	19.47585432	19.47560199	19.4762216	19.47691445	19.47677545	19.47655495	19.47699841	19.4766622	19.47627052	19.47605244	19.47661297	19.47571083	19.47570018	19.47497578	19.47461887	19.47403844	19.47334667	19.47283649	19.47218907	19.47080195	19.47025609	19.46969962	19.46865654	19.46766476	19.46664993	19.46688259	19.46448421	19.46417054	19.46297443	19.46183797	19.46085922
39033	12.35203082	12.35087717	12.34937259	12.34859651	12.34776334	12.34721953	12.34714181	12.34811324	12.35006469	12.35128341	12.35289606	12.35460882	12.35709135	12.35858495	12.35957761	12.36153151	12.36221455	12.36318022	12.36407223	12.36429823	12.36531984	12.36531994	12.36544782	12.36594674	12.36617117	12.36616163	12.3665137	12.36613116	12.36579853	12.36594111	12.36507482	12.36505152	12.36381554	12.3632183	12.36286917	12.3621836	12.36162515	12.36067756	12.36017887	12.35903871	12.35849019	12.35727748	12.35659646	12.35606012	12.35466235	12.35385957	12.35179555	12.35114219	12.35014081	12.34897951
41831	12.29065902	12.29024499	12.28905926	12.28777865	12.28783637	12.2872714	12.28753706	12.28827561	12.29063132	12.29221023	12.29414502	12.29645004	12.29830927	12.29976667	12.30083115	12.30237415	12.30339364	12.30440837	12.30530299	12.30554957	12.30645007	12.30582787	12.30622516	12.30719481	12.30657251	12.3058314	12.30660114	12.30668465	12.30566898	12.30520123	12.30523945	12.30481543	12.3045331	12.30330771	12.30284826	12.30227882	12.30091097	12.30002109	12.29985863	12.29831723	12.29779009	12.29649331	12.29581178	12.29477366	12.29394281	12.29259218	12.29108098	12.29075551	12.28882624	12.28823377
44298	17.41379475	17.41291166	17.41198179	17.41104022	17.41063434	17.410988	17.41235602	17.41389849	17.41571133	17.41787651	17.42072441	17.42272594	17.42390901	17.42554709	17.4272272	17.4285595	17.42904335	17.43049477	17.4306836	17.43083171	17.43168873	17.43230696	17.43154739	17.43146868	17.43260004	17.43172995	17.43150291	17.43111444	17.43130329	17.43079306	17.43020976	17.42929224	17.42857075	17.42789871	17.42692776	17.42643098	17.42561656	17.42456565	17.42311517	17.42196244	17.42125444	17.42031134	17.41917218	17.41831968	17.41684036	17.41539595	17.41445748	17.41323238	17.41211964	17.41022905
45871	13.97504567	13.97412358	13.97322267	13.97246329	13.97261102	13.97340367	13.97488039	13.97604517	13.97890555	13.98087267	13.98310759	13.98526817	13.98650229	13.98854411	13.99014626	13.99073415	13.99206381	13.99268753	13.99258239	13.99332296	13.9941209	13.99420861	13.99426803	13.99429734	13.99398727	13.99410698	13.9939326	13.99374609	13.99259884	13.99242053	13.99214767	13.99112456	13.99091586	13.98971053	13.98869868	13.98835497	13.98699165	13.98593893	13.98507857	13.98406163	13.98258773	13.98227709	13.98091198	13.97911113	13.97811439	13.97707443	13.97584789	13.9744141	13.9731921	13.97132382
47628	14.37573812	14.3745188	14.37414262	14.37349322	14.37440949	14.37569791	14.37802844	14.38089269	14.3833107	14.3860698	14.38853337	14.39086476	14.39240065	14.39371297	14.39522289	14.39646435	14.39722479	14.39774402	14.39826277	14.39851602	14.39917092	14.39879336	14.3989093	14.39862315	14.39876988	14.39836568	14.39769095	14.39663342	14.39693628	14.39573395	14.39499489	14.39377612	14.39288178	14.39232833	14.39121392	14.38983593	14.388982	14.38784824	14.38634838	14.38530815	14.38405907	14.38228203	14.38191051	14.38010032	14.37849535	14.37736736	14.37585138	14.37474078	14.37239377	14.37160085
49415	13.26718015	13.26558798	13.26460873	13.26564795	13.26703889	13.26888017	13.27161136	13.27456327	13.27721263	13.28062382	13.28264242	13.28410789	13.28644108	13.28763168	13.28891847	13.29015504	13.290695	13.29115695	13.29151616	13.29147504	13.29165841	13.2917164	13.29205011	13.291904	13.29136396	13.2908278	13.29026745	13.28970249	13.2890741	13.28775733	13.28712833	13.28643266	13.28546999	13.28474933	13.28330826	13.28124776	13.28092159	13.27966991	13.27827744	13.27701685	13.27504203	13.27406478	13.2727887	13.27129171	13.26980137	13.26813644	13.26660073	13.26506841	13.26384492	13.26264745
51328	22.98227981	22.98059825	22.9810667	22.98176586	22.98440136	22.98750123	22.99024802	22.9942931	22.99732948	23.00028928	23.00273121	23.00494203	23.0062066	23.00748048	23.00895413	23.01011429	23.01080548	23.01015282	23.01043505	23.01090642	23.01072777	23.0116031	23.0111436	23.00999881	23.00899725	23.00874135	23.00814857	23.00722625	23.00597538	23.00548967	23.00497971	23.00374742	23.00232575	23.00028633	22.9991475	22.99791544	22.99673531	22.99541083	22.9934119	22.99141543	22.99090235	22.98907904	22.98693593	22.98661316	22.98466685	22.98204766	22.98050857	22.97921843	22.97783814	22.97618496
52679	14.66832548	14.6678021	14.6680531	14.6698402	14.67364213	14.676225	14.68012129	14.68368713	14.68700449	14.69021392	14.69243995	14.69443268	14.69592023	14.69667851	14.69768874	14.69885776	14.69877285	14.69929944	14.69953942	14.69949354	14.69942432	14.69943659	14.69884017	14.69810616	14.69707955	14.69664971	14.69654822	14.69453698	14.6932807	14.69257405	14.69129822	14.69035702	14.68951321	14.68748845	14.68657324	14.6848508	14.68260781	14.68160526	14.68061129	14.6781813	14.67761742	14.67418644	14.67220373	14.67181087	14.66921949	14.66760951	14.66603743	14.66492682	14.66343737	14.66189983
54392	12.05995291	12.06082564	12.06183511	12.06439875	12.06771318	12.07117136	12.07517072	12.07851861	12.08193654	12.08437237	12.08680142	12.08842616	12.08946774	12.09074374	12.09206076	12.09222579	12.092497	12.09281994	12.09295778	12.09252603	12.09252768	12.09238167	12.09215625	12.09142161	12.09033685	12.08934054	12.0889313	12.08772728	12.08611562	12.08494855	12.08442045	12.08317816	12.08169645	12.07987285	12.07824557	12.07687986	12.0754632	12.07362451	12.07176491	12.07079928	12.06800518	12.0665426	12.06503552	12.06306244	12.06153654	12.05987173	12.0578066	12.05647801	12.05511012	12.05547021
56244	15.92671681	15.92718073	15.92986208	15.93349806	15.93680494	15.94139114	15.9450741	15.94923087	15.95213724	15.9546079	15.95679951	15.95838427	15.9596699	15.96057002	15.96128692	15.9611123	15.96152132	15.96161384	15.96204	15.96174184	15.96131759	15.96109459	15.96049828	15.95929132	15.95788963	15.95769782	15.95620454	15.95482904	15.95325742	15.95192703	15.95112711	15.94923744	15.94775799	15.94684014	15.94436359	15.94317532	15.94108929	15.93934545	15.93778258	15.93624007	15.93389191	15.93226057	15.92955816	15.92753239	15.92637246	15.92355963	15.92239953	15.92104698	15.91996551	15.92122942
57809	13.37041098	13.37231533	13.37633419	13.38047225	13.3850013	13.38868159	13.39410472	13.39723239	13.40009733	13.40274457	13.40428072	13.4059869	13.40706561	13.40794892	13.40804913	13.40836693	13.40823205	13.40879449	13.407855	13.40783587	13.40752582	13.40670968	13.4054766	13.40502719	13.40395213	13.40224684	13.40074788	13.39981109	13.3982763	13.39672676	13.39510695	13.39360471	13.39172019	13.38983526	13.3879903	13.3859841	13.38426956	13.382134	13.38073688	13.37801745	13.37616406	13.3735256	13.37190024	13.36995024	13.36744294	13.36614093	13.36492735	13.36244105	13.36348129	13.36646251
59738	14.41469563	14.41847885	14.42299509	14.42789748	14.43263204	14.43758799	14.44203951	14.44572392	14.44782078	14.45017258	14.45188743	14.45300806	14.45462738	14.45458789	14.45398721	14.45421714	14.45480833	14.45433283	14.45408526	14.45377834	14.45319859	14.4520902	14.4503573	14.44946173	14.44898119	14.44648713	14.44476698	14.4433059	14.44242573	14.43991066	14.43847838	14.43665693	14.43472717	14.43325579	14.43062403	14.42879432	14.42688372	14.42507846	14.42229214	14.42053039	14.41787795	14.41614614	14.41409072	14.41079369	14.40936111	14.40795531	14.40609026	14.40625461	14.40718387	14.41259702
60572	23.02265048	23.02760283	23.03318183	23.03906671	23.0432926	23.04978975	23.05266603	23.05512102	23.05834405	23.05884759	23.06081923	23.0614109	23.06291008	23.06238461	23.06248403	23.06141154	23.06274986	23.06103746	23.06035312	23.06002609	23.05939674	23.05737901	23.05609711	23.05526114	23.05339495	23.05097731	23.05057653	23.04854608	23.04708076	23.04541969	23.04246187	23.03996666	23.03871902	23.03626752	23.03432512	23.03196557	23.02886232	23.02859735	23.02459073	23.02264659	23.02027496	23.01798797	23.01602244	23.01340286	23.01124088	23.00970594	23.00722138	23.01037502	23.01567968	23.02108566
64244	11.39968748	11.40881453	11.41757029	11.42606201	11.43304354	11.43922052	11.44246772	11.44569885	11.44772546	11.44812446	11.44963329	11.448721	11.44907663	11.4485078	11.44770515	11.44671757	11.44533571	11.44385671	11.44224057	11.44136641	11.43988284	11.43811023	11.4354026	11.4333765	11.43107696	11.4284696	11.4254383	11.42263248	11.42063373	11.41827195	11.41514739	11.41337956	11.41127025	11.40667688	11.40433293	11.40195509	11.39950062	11.39641062	11.3923807	11.38973581	11.38745931	11.38412878	11.38111013	11.37847537	11.37570422	11.37466934	11.37659499	11.38257381	11.39279415	11.40292694
68526	14.94351296	14.95271818	14.9616067	14.96954693	14.97723653	14.98265932	14.98521885	14.98821654	14.98907954	14.99080419	14.99051369	14.99049584	14.98954155	14.98980837	14.9889685	14.98804982	14.98650047	14.98573709	14.98416273	14.98229576	14.97874767	14.97733693	14.97611941	14.97341521	14.97133386	14.9681486	14.96645066	14.96378459	14.96142609	14.95831357	14.95647772	14.95377267	14.95037023	14.94813356	14.94468495	14.94162978	14.9390031	14.93498274	14.93280032	14.93045031	14.92701984	14.92394881	14.92112076	14.91793634	14.915732	14.9140718	14.91857274	14.92591899	14.93489063	14.948313
71524	21.79078709	21.80065346	21.80978505	21.8190526	21.82561951	21.83001912	21.8344663	21.83511197	21.83696454	21.83772427	21.83693349	21.83792324	21.83564978	21.83553197	21.83486643	21.83321428	21.83150622	21.83120337	21.82778285	21.82586025	21.8243426	21.82191976	21.81973241	21.81656675	21.81364075	21.81106024	21.80855764	21.80596317	21.80211112	21.80043093	21.79693788	21.79478391	21.79090672	21.7884793	21.78525651	21.78275642	21.77847859	21.77526035	21.77200416	21.76882146	21.76623853	21.76250966	21.76066287	21.7560345	21.75496578	21.75607583	21.76214186	21.771514	21.78425983	21.79779835
